sample_id	subject_id	study_condition	time_months	time_years	taxon	relative_abundance	rel_abund_log10	taxon_short
PRJNA231909.3105378	T013815	control	4.59958932238193	0.383299110198494	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	1.20016862369163e-05	-4.6575440330267	s__Bacteroides_fragilis
PRJNA231909.3105378	T013815	control	4.59958932238193	0.383299110198494	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.753985234925507	-0.122631398761655	s__Bifidobacterium_bifidum
PRJNA231909.3105378	T013815	control	4.59958932238193	0.383299110198494	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.126284242936133	-0.898616446103856	s__Bifidobacterium_longum
PRJNA231909.3105378	T013815	control	4.59958932238193	0.383299110198494	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0	-5	s__Blautia_wexlerae
PRJNA231909.3105378	T013815	control	4.59958932238193	0.383299110198494	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0.00246394618443891	-2.60660975177861	s__Bacteroides_ovatus
PRJNA231909.3105378	T013815	control	4.59958932238193	0.383299110198494	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.00233872859136709	-2.62916716546237	s__Parabacteroides_distasonis
PRJNA231909.3105378	T013815	control	4.59958932238193	0.383299110198494	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0	-5	s__Roseburia_intestinalis
PRJNA231909.3105378	T013815	control	4.59958932238193	0.383299110198494	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	0.00821705449615671	-2.08475562590983	s__Prevotella_copri
PRJNA231909.3105379	T013815	control	11.4989733059548	0.958247775496235	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.000160500032100006	-3.76827553490694	s__Bacteroides_vulgatus
PRJNA231909.3105379	T013815	control	11.4989733059548	0.958247775496235	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	0.000100700020140004	-3.9558523001087	s__Bacteroides_dorei
PRJNA231909.3105379	T013815	control	11.4989733059548	0.958247775496235	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.314252662850533	-0.50270721389558	s__Bacteroides_uniformis
PRJNA231909.3105379	T013815	control	11.4989733059548	0.958247775496235	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	5.72000114400023e-05	-4.1726306530127	s__Faecalibacterium_prausnitzii
PRJNA231909.3105379	T013815	control	11.4989733059548	0.958247775496235	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0	-5	s__Bacteroides_fragilis
PRJNA231909.3105379	T013815	control	11.4989733059548	0.958247775496235	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.000235400047080009	-3.61012535828959	s__Bifidobacterium_bifidum
PRJNA231909.3105379	T013815	control	11.4989733059548	0.958247775496235	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	7.91000158200032e-05	-4.05012221885269	s__Bifidobacterium_longum
PRJNA231909.3105379	T013815	control	11.4989733059548	0.958247775496235	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0	-5	s__Blautia_wexlerae
PRJNA231909.3105379	T013815	control	11.4989733059548	0.958247775496235	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	1.83000036600007e-05	-4.548213508309	s__Bacteroides_ovatus
PRJNA231909.3105379	T013815	control	11.4989733059548	0.958247775496235	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.00286500057300011	-2.54136206441756	s__Parabacteroides_distasonis
PRJNA231909.3105379	T013815	control	11.4989733059548	0.958247775496235	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0	-5	s__Roseburia_intestinalis
PRJNA231909.3105379	T013815	control	11.4989733059548	0.958247775496235	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	8.18000163600033e-05	-4.03715724140161	s__Prevotella_copri
PRJNA231909.3109753	T013815	control	14.1273100616016	1.1772758384668	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.1292027	-0.888694798501485	s__Bacteroides_vulgatus
PRJNA231909.3109753	T013815	control	14.1273100616016	1.1772758384668	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	5.86e-05	-4.16367588429325	s__Bacteroides_dorei
PRJNA231909.3109753	T013815	control	14.1273100616016	1.1772758384668	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.0354764	-1.4499380564269	s__Bacteroides_uniformis
PRJNA231909.3109753	T013815	control	14.1273100616016	1.1772758384668	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	3.02e-05	-4.39577394691553	s__Faecalibacterium_prausnitzii
PRJNA231909.3109753	T013815	control	14.1273100616016	1.1772758384668	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	1.35e-05	-4.62893213772826	s__Bacteroides_fragilis
PRJNA231909.3109753	T013815	control	14.1273100616016	1.1772758384668	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.0195941	-1.70765309082899	s__Bifidobacterium_bifidum
PRJNA231909.3109753	T013815	control	14.1273100616016	1.1772758384668	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.0562079	-1.25012538134412	s__Bifidobacterium_longum
PRJNA231909.3109753	T013815	control	14.1273100616016	1.1772758384668	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.0012913	-2.88562257021384	s__Blautia_wexlerae
PRJNA231909.3109753	T013815	control	14.1273100616016	1.1772758384668	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0	-5	s__Bacteroides_ovatus
PRJNA231909.3109753	T013815	control	14.1273100616016	1.1772758384668	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.0001043	-3.94195376960472	s__Parabacteroides_distasonis
PRJNA231909.3109753	T013815	control	14.1273100616016	1.1772758384668	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0	-5	s__Roseburia_intestinalis
PRJNA231909.3109753	T013815	control	14.1273100616016	1.1772758384668	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	0.4219319	-0.374747345831064	s__Prevotella_copri
PRJNA231909.3109755	T013815	control	14.4558521560575	1.20465434633812	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.175234638662211	-0.756355259723837	s__Bacteroides_vulgatus
PRJNA231909.3109755	T013815	control	14.4558521560575	1.20465434633812	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	5.55061889400668e-05	-4.18371766648845	s__Bacteroides_dorei
PRJNA231909.3109755	T013815	control	14.4558521560575	1.20465434633812	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.0199681264460987	-1.69944524245002	s__Bacteroides_uniformis
PRJNA231909.3109755	T013815	control	14.4558521560575	1.20465434633812	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.00705408653064817	-2.15094398956174	s__Faecalibacterium_prausnitzii
PRJNA231909.3109755	T013815	control	14.4558521560575	1.20465434633812	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0	-5	s__Bacteroides_fragilis
PRJNA231909.3109755	T013815	control	14.4558521560575	1.20465434633812	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.0678402641894571	-1.16844845698287	s__Bifidobacterium_bifidum
PRJNA231909.3109755	T013815	control	14.4558521560575	1.20465434633812	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.0731740589075682	-1.13558350749937	s__Bifidobacterium_longum
PRJNA231909.3109755	T013815	control	14.4558521560575	1.20465434633812	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.00265969655616601	-2.57353809873723	s__Blautia_wexlerae
PRJNA231909.3109755	T013815	control	14.4558521560575	1.20465434633812	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	7.1507973139005e-05	-4.08879990634092	s__Bacteroides_ovatus
PRJNA231909.3109755	T013815	control	14.4558521560575	1.20465434633812	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.0349719993779306	-1.45615537227335	s__Parabacteroides_distasonis
PRJNA231909.3109755	T013815	control	14.4558521560575	1.20465434633812	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	2.32025870884604e-05	-4.47882807549872	s__Roseburia_intestinalis
PRJNA231909.3109755	T013815	control	14.4558521560575	1.20465434633812	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	0.308892841551833	-0.510178096669073	s__Prevotella_copri
PRJNA231909.3117378	T013815	control	19.3839835728953	1.61533196440794	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.00511124347556156	-2.29062457632744	s__Bacteroides_vulgatus
PRJNA231909.3117378	T013815	control	19.3839835728953	1.61533196440794	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	3.71024932875489e-05	-4.32695610364891	s__Bacteroides_dorei
PRJNA231909.3117378	T013815	control	19.3839835728953	1.61533196440794	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.000459730893916071	-3.32815087559267	s__Bacteroides_uniformis
PRJNA231909.3117378	T013815	control	19.3839835728953	1.61533196440794	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.0187440596008052	-1.72690470812859	s__Faecalibacterium_prausnitzii
PRJNA231909.3117378	T013815	control	19.3839835728953	1.61533196440794	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	5.02033736667104e-05	-4.22037917113781	s__Bacteroides_fragilis
PRJNA231909.3117378	T013815	control	19.3839835728953	1.61533196440794	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.0820904164759872	-1.08565463980182	s__Bifidobacterium_bifidum
PRJNA231909.3117378	T013815	control	19.3839835728953	1.61533196440794	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.0354224803906822	-1.45059844455418	s__Bifidobacterium_longum
PRJNA231909.3117378	T013815	control	19.3839835728953	1.61533196440794	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.000494233212471878	-3.29736855191974	s__Blautia_wexlerae
PRJNA231909.3117378	T013815	control	19.3839835728953	1.61533196440794	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0.0011462770298164	-2.93693810180932	s__Bacteroides_ovatus
PRJNA231909.3117378	T013815	control	19.3839835728953	1.61533196440794	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.000772651922209172	-3.10643134378401	s__Parabacteroides_distasonis
PRJNA231909.3117378	T013815	control	19.3839835728953	1.61533196440794	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0	-5	s__Roseburia_intestinalis
PRJNA231909.3117378	T013815	control	19.3839835728953	1.61533196440794	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	0.65775580118984	-0.18192871027057	s__Prevotella_copri
PRJNA231909.3117380	T013815	control	20.8624229979466	1.73853524982888	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.0746216968350498	-1.12707668409686	s__Bacteroides_vulgatus
PRJNA231909.3117380	T013815	control	20.8624229979466	1.73853524982888	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	0.000136904764285797	-3.83296411932561	s__Bacteroides_dorei
PRJNA231909.3117380	T013815	control	20.8624229979466	1.73853524982888	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.015463538131127	-1.81041037051943	s__Bacteroides_uniformis
PRJNA231909.3117380	T013815	control	20.8624229979466	1.73853524982888	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.0970081758845208	-1.01314689514733	s__Faecalibacterium_prausnitzii
PRJNA231909.3117380	T013815	control	20.8624229979466	1.73853524982888	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0	-5	s__Bacteroides_fragilis
PRJNA231909.3117380	T013815	control	20.8624229979466	1.73853524982888	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.0293696220628478	-1.53195379523996	s__Bifidobacterium_bifidum
PRJNA231909.3117380	T013815	control	20.8624229979466	1.73853524982888	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.0102695573805968	-1.98802558488382	s__Bifidobacterium_longum
PRJNA231909.3117380	T013815	control	20.8624229979466	1.73853524982888	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.00501547453851394	-2.29882292301641	s__Blautia_wexlerae
PRJNA231909.3117380	T013815	control	20.8624229979466	1.73853524982888	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0.00937192614302978	-2.02770799025487	s__Bacteroides_ovatus
PRJNA231909.3117380	T013815	control	20.8624229979466	1.73853524982888	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.0114346979274879	-1.94139566565055	s__Parabacteroides_distasonis
PRJNA231909.3117380	T013815	control	20.8624229979466	1.73853524982888	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0.00267119295751492	-2.57167193000501	s__Roseburia_intestinalis
PRJNA231909.3117380	T013815	control	20.8624229979466	1.73853524982888	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	0.215521100134285	-0.6664900543098	s__Prevotella_copri
PRJNA231909.3117383	T013815	control	22.3408624229979	1.86173853524983	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.0403639317907607	-1.39389895502654	s__Bacteroides_vulgatus
PRJNA231909.3117383	T013815	control	22.3408624229979	1.86173853524983	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	5.35411624456882e-05	-4.19694484429121	s__Bacteroides_dorei
PRJNA231909.3117383	T013815	control	22.3408624229979	1.86173853524983	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.00942094282084066	-2.02544488823609	s__Bacteroides_uniformis
PRJNA231909.3117383	T013815	control	22.3408624229979	1.86173853524983	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.0445309353831225	-1.35124066679316	s__Faecalibacterium_prausnitzii
PRJNA231909.3117383	T013815	control	22.3408624229979	1.86173853524983	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	7.66589353895275e-05	-4.0621866506039	s__Bacteroides_fragilis
PRJNA231909.3117383	T013815	control	22.3408624229979	1.86173853524983	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.0727975667693323	-1.13782348283812	s__Bifidobacterium_bifidum
PRJNA231909.3117383	T013815	control	22.3408624229979	1.86173853524983	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.012244613658981	-1.91170037583724	s__Bifidobacterium_longum
PRJNA231909.3117383	T013815	control	22.3408624229979	1.86173853524983	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	9.0769783809793e-05	-3.99666967316751	s__Blautia_wexlerae
PRJNA231909.3117383	T013815	control	22.3408624229979	1.86173853524983	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0.000901392990931428	-3.04029431568281	s__Bacteroides_ovatus
PRJNA231909.3117383	T013815	control	22.3408624229979	1.86173853524983	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.010270495957292	-1.98798593336413	s__Parabacteroides_distasonis
PRJNA231909.3117383	T013815	control	22.3408624229979	1.86173853524983	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0.000528406238716325	-3.26888991642082	s__Roseburia_intestinalis
PRJNA231909.3117383	T013815	control	22.3408624229979	1.86173853524983	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	0.377075996025745	-0.423559595840665	s__Prevotella_copri
PRJNA231909.3103734	T014292	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.0651452	-1.18605091776896	s__Bacteroides_vulgatus
PRJNA231909.3103734	T014292	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	2.07e-05	-4.51286162452281	s__Bacteroides_dorei
PRJNA231909.3103734	T014292	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.0506498	-1.29533652909478	s__Bacteroides_uniformis
PRJNA231909.3103734	T014292	control	0	0	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0	-5	s__Faecalibacterium_prausnitzii
PRJNA231909.3103734	T014292	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.2327817	-0.633032508165016	s__Bacteroides_fragilis
PRJNA231909.3103734	T014292	control	0	0	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0	-5	s__Bifidobacterium_bifidum
PRJNA231909.3103734	T014292	control	0	0	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.1638539	-0.785516713041108	s__Bifidobacterium_longum
PRJNA231909.3103734	T014292	control	0	0	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0	-5	s__Blautia_wexlerae
PRJNA231909.3103734	T014292	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0	-5	s__Bacteroides_ovatus
PRJNA231909.3103734	T014292	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.0251264	-1.59969692124385	s__Parabacteroides_distasonis
PRJNA231909.3103734	T014292	control	0	0	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0	-5	s__Roseburia_intestinalis
PRJNA231909.3103734	T014292	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	0	-5	s__Prevotella_copri
PRJNA231909.3103736	T014292	control	2.03696098562628	0.16974674880219	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.0335003033500303	-1.47482164072194	s__Bacteroides_vulgatus
PRJNA231909.3103736	T014292	control	2.03696098562628	0.16974674880219	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	2.84000028400003e-05	-4.41566874351277	s__Bacteroides_dorei
PRJNA231909.3103736	T014292	control	2.03696098562628	0.16974674880219	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.0205181020518102	-1.68765120194596	s__Bacteroides_uniformis
PRJNA231909.3103736	T014292	control	2.03696098562628	0.16974674880219	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.0241066024106602	-1.61768387639244	s__Faecalibacterium_prausnitzii
PRJNA231909.3103736	T014292	control	2.03696098562628	0.16974674880219	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.463884246388425	-0.333581013937921	s__Bacteroides_fragilis
PRJNA231909.3103736	T014292	control	2.03696098562628	0.16974674880219	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0	-5	s__Bifidobacterium_bifidum
PRJNA231909.3103736	T014292	control	2.03696098562628	0.16974674880219	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.097734809773481	-1.00990629425518	s__Bifidobacterium_longum
PRJNA231909.3103736	T014292	control	2.03696098562628	0.16974674880219	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0	-5	s__Blautia_wexlerae
PRJNA231909.3103736	T014292	control	2.03696098562628	0.16974674880219	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0	-5	s__Bacteroides_ovatus
PRJNA231909.3103736	T014292	control	2.03696098562628	0.16974674880219	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.00762140076214008	-2.11739573892152	s__Parabacteroides_distasonis
